combo_size,composition,team_has_op,combo_contains_op,games,wins,example_matches,op_champions,win_rate,smoothed_win_rate,op_status_baseline_win_rate,lift_vs_op_status_baseline,lift_vs_global_50
2,Blitzcrank + Renekton,False,False,4,4,"North American Challengers League/2026 Season/Spring Playoffs_Round 1_2_3, Hitpoint Masters/2026 Season/Spring Playoffs_Round 1_4_3, Arabian League/2026 Season/Summer Promotion_Round 1_2_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Lee Sin + Taliyah,False,False,4,4,"LEC/2026 Season/Spring Playoffs_Round 1_2_3, LCK CL/2026 Season/Rounds 1-2_Week 9_4_2, EMEA Masters/2026 Season/Spring Main Event_Groups Day 2_2_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Leona + Mel,False,False,4,4,"LJL/2026 Season/Spring Series_Week 3_2_2, Hitpoint Masters/2026 Season/Spring Playoffs_Round 2_1_3, 2026 Asia Masters/APAC Qualifier_Qualifier_2_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Lux + Naafiri,False,False,4,4,"LCP/2026 Season/Split 2_Week 5_4_3, LPL/2026 Season/Split 2 Playoffs_Play-In_1_4, LPL/2026 Season/Split 2 Playoffs_Play-In_3_4",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Milio + Nasus,False,False,4,4,"Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_2, North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_1, North American Challengers League/2026 Season/Spring Playoffs_Round 2_3_5",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Naafiri + Ziggs,False,False,4,4,"CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_5, Circuito Desafiante/2026 Season/Split 1 Playoffs_Finals_1_4, EMEA Masters/2026 Season/Spring Main Event_Groups Day 2_5_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Olaf + Rakan,False,False,4,4,"Esports Balkan League/2026 Season/Spring Playoffs_Round 1_6_2, LEC/2026 Season/Spring Playoffs_Round 1_3_4, LES/2026 Season/Spring Playoffs_Semifinals_1_4",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Syndra + Xayah,False,False,4,4,"LIT/2026 Season/Spring Playoffs_Round 4_1_5, Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 2_4_5, NLC/2026 Season/Spring Playoffs_Round 1_1_3",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
2,Varus + Xayah,False,False,4,4,"LIT/2026 Season/Summer Promotion_Semifinals_2_1, LEC/2026 Season/Spring Playoffs_Round 1_2_3, EMEA Masters/2026 Season/Spring Main Event_Quarterfinals_4_3",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ahri + Dr. Mundo + Yunara,False,False,4,4,"Benelux Ascend Series/2026 Season/Spring Split_Week 6_1_2, LIT/2026 Season/Spring Playoffs_Semifinals_2_4, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ahri + Ezreal + Jayce,False,False,4,4,"Hitpoint Masters/2026 Season/Spring Split_Week 3_4_1, Rift Legends/2026 Season/Spring Split_Week 5_5_1, LIT/2026 Season/Summer Promotion_Round 5_1_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ahri + Ezreal + Naafiri,False,False,4,4,"Hitpoint Masters/2026 Season/Spring Split_Week 3_4_1, LPL/2026 Season/Split 2 Playoffs_Round 1_4_1, LPL/2026 Season/Split 2 Playoffs_Round 2_2_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ahri + Naafiri + Sion,False,False,4,4,"LPL/2026 Season/Split 2 Playoffs_Round 2_2_2, Hitpoint Masters/2026 Season/Spring Playoffs_Finals_1_1, LCK/2026 Season/Road to MSI_Round 2_1_4",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ahri + Xin Zhao + Yunara,False,False,4,4,"Prime League 1st Division/2026 Season/Spring Split_Week 7_2_2, Road Of Legends/2026 Season/Spring Split_Week 7_3_2, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Akali + Bard + Sivir,False,False,4,4,"LCS/2026 Season/Spring Season_Week 5_3_2, LIT/2026 Season/Spring Playoffs_Round 4_1_3, LPL/2026 Season/Split 2_Week 7_4_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Akali + Gnar + Lulu,False,False,4,4,"Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_3, LES/2026 Season/Spring Split_Week 6_2_2, LCK Academy Series/2026 Season/1st Championship Playoffs_Round 3_2_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Alistar + Pantheon + Rumble,False,False,4,4,"LES/2026 Season/Spring Split_Week 5_1_1, Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_7_2, Hitpoint Masters/2026 Season/Spring Split_Week 4_2_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ambessa + Ezreal + Nautilus,False,False,4,4,"Esports Balkan League/2026 Season/Spring Playoffs_Round 1_2_1, LES/2026 Season/Spring Split_Week 5_3_1, LPLOL/2026 Season/Spring Split_Week 2_2_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Anivia + Ezreal + Naafiri,False,False,4,4,"Esports World Cup 2026/Online Qualifiers/EMEA_Round 4_2_2, Nexus League/2026 Season/Spring Split_Week 7_8_1, TCL/2026 Season/Spring Playoffs_Finals_1_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Anivia + Ezreal + Rell,False,False,4,4,"Rift Legends/2026 Season/Spring Split_Week 5_4_1, LCK CL/2026 Season/Rounds 1-2_Week 6_10_2, Rift Legends/2026 Season/Spring Playoffs_Round 1_1_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Anivia + Nami + Sion,False,False,4,4,"Nexus League/2026 Season/Spring Split_Week 5_5_1, TCL/2026 Season/Spring Split_Week 6_1_1, LEC/2026 Season/Spring Playoffs_Round 2_1_3",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Anivia + Sion + Xin Zhao,False,False,4,4,"LFL/2026 Season/Spring Playoffs_Round 1_1_1, North American Challengers League/2026 Season/Spring Season_Week 7_4_1, TCL/2026 Season/Spring Split_Week 6_1_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Annie + Bard + Lee Sin,False,False,4,4,"LJL/2026 Season/Spring Series_Week 2_3_1, LCP/2026 Season/Split 2_Week 6_3_1, LCK CL/2026 Season/Rounds 1-2_Week 9_8_3",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Annie + Lee Sin + Yunara,False,False,4,4,"LPL/2026 Season/Split 2_Week 5_12_1, LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_2_2, VCS/2026 Season/Summer Season_Week 2_1_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ashe + Cassiopeia + Trundle,False,False,4,4,"LPL/2026 Season/Split 2_Week 6_2_3, Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_6_1, LEC/2026 Season/Spring Playoffs_Finals_1_1",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
3,Ashe + Lee Sin + Lulu,False,False,4,4,"LCK/2026 Season/Rounds 1-2_Week 8_7_2, Hitpoint Masters/2026 Season/Spring Playoffs_Round 1_2_2, CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2",,1.0,0.7222222222222222,0.49884348496530456,0.22337873725691765,0.2222222222222222
